r_m,B_tesla_phi_0
0.09333333333333334,1.3105182734218823
0.09345345345345345,1.3108653802829924
0.09357357357357357,1.3112096647980198
0.0936936936936937,1.3115511267909685
0.09381381381381382,1.3118897660861097
0.09393393393393393,1.3122255825079767
0.09405405405405405,1.312558576006945
0.09417417417417417,1.3128887473349302
0.0942942942942943,1.3132160975589933
0.09441441441441441,1.3135406277471995
0.09453453453453453,1.313862338967868
0.09465465465465465,1.3141812322895678
0.09477477477477478,1.3144973087811178
0.09489489489489489,1.3148105695115866
0.09501501501501501,1.3151210155502884
0.09513513513513513,1.3154286479667823
0.09525525525525526,1.3157334678308732
0.09537537537537537,1.3160354762126085
0.09549549549549549,1.3163346741822741
0.09561561561561562,1.3166310628104003
0.09573573573573574,1.3169246431677528
0.09585585585585585,1.317215416325335
0.09597597597597597,1.3175033833543874
0.0960960960960961,1.3177885453263842
0.09621621621621622,1.3180709033130331
0.09633633633633633,1.3183504583862733
0.09645645645645645,1.3186272116182753
0.09657657657657658,1.3189011642829396
0.0966966966966967,1.3191723185420416
0.09681681681681681,1.3194406768019245
0.09693693693693693,1.3197062414691547
0.09705705705705706,1.3199690149505157
0.09717717717717718,1.3202289996530034
0.09729729729729729,1.320486197983826
0.09741741741741741,1.3207406123504042
0.09753753753753754,1.3209922451603655
0.09765765765765766,1.3212410988215464
0.09777777777777777,1.3214871757419884
0.09789789789789789,1.3217304783299404
0.09801801801801802,1.3219710089938514
0.09813813813813814,1.3222087701423735
0.09825825825825825,1.32244376418436
0.09837837837837837,1.322675993528862
0.0984984984984985,1.3229054605851267
0.09861861861861862,1.3231321677626002
0.09873873873873874,1.3233561174709219
0.09885885885885885,1.3235773121199235
0.09897897897897898,1.3237957541197902
0.0990990990990991,1.324011446172348
0.09921921921921922,1.3242243918732535
0.09933933933933933,1.3244345949890453
0.09945945945945946,1.3246420592864345
0.09957957957957958,1.324846788532305
0.0996996996996997,1.3250487864937144
0.09981981981981981,1.3252480569378864
0.09993993993993994,1.325444603632214
0.10006006006006006,1.3256384303442568
0.10018018018018018,1.3258295408417375
0.1003003003003003,1.326017938892542
0.10042042042042042,1.3262036282647187
0.10054054054054054,1.3263866127264738
0.10066066066066066,1.326566896046173
0.10078078078078077,1.3267444819923382
0.1009009009009009,1.3269193743336458
0.10102102102102102,1.3270915768389253
0.10114114114114114,1.3272610932771594
0.10126126126126125,1.3274279274174794
0.10138138138138138,1.3275920830291668
0.1015015015015015,1.3277535638836748
0.10162162162162162,1.3279123741286567
0.10174174174174173,1.3280685187261605
0.10186186186186186,1.3282220027447988
0.10198198198198198,1.328372831253311
0.1021021021021021,1.3285210093205608
0.10222222222222221,1.3286665420155364
0.10234234234234234,1.3288094344073476
0.10246246246246246,1.3289496915652226
0.10258258258258258,1.3290873185585086
0.1027027027027027,1.3292223204566689
0.10282282282282282,1.3293547023292807
0.10294294294294294,1.3294844692460357
0.10306306306306307,1.329611626276736
0.10318318318318317,1.329736178491291
0.1033033033033033,1.329858130959721
0.10342342342342342,1.3299774887521507
0.10354354354354355,1.3300942569388088
0.10366366366366365,1.330208440590028
0.10378378378378378,1.3303200447762404
0.1039039039039039,1.3304290745679783
0.10402402402402403,1.3305355350429768
0.10414414414414414,1.3306394317090051
0.10426426426426426,1.3307407707424515
0.10438438438438438,1.3308395583775379
0.1045045045045045,1.330935800848561
0.10462462462462463,1.3310295043898943
0.10474474474474474,1.3311206752359799
0.10486486486486486,1.3312093196213326
0.10498498498498499,1.3312954437805338
0.10510510510510511,1.331379053948232
0.10522522522522522,1.331460156359141
0.10534534534534534,1.3315387572480366
0.10546546546546547,1.331614862849755
0.10558558558558559,1.3316884793991923
0.1057057057057057,1.3317596131313023
0.10582582582582582,1.3318282702810924
0.10594594594594595,1.331894457083626
0.10606606606606607,1.3319581797740179
0.10618618618618618,1.3320194445874314
0.1063063063063063,1.3320782577590804
0.10642642642642643,1.3321346255242237
0.10654654654654655,1.3321885541331486
0.10666666666666666,1.3322400502693748
0.10678678678678678,1.3322891211054593
0.1069069069069069,1.33233577384018
0.10702702702702703,1.3323800156723393
0.10714714714714714,1.3324218538007602
0.10726726726726726,1.3324612954242854
0.10738738738738739,1.3324983477417747
0.10750750750750751,1.3325330179521033
0.10762762762762762,1.3325653132541602
0.10774774774774774,1.3325952408468467
0.10786786786786787,1.3326228079290727
0.10798798798798799,1.3326480216997572
0.1081081081081081,1.332670889357824
0.10822822822822822,1.3326914181022023
0.10834834834834835,1.3327096151318227
0.10846846846846847,1.3327254876456167
0.10858858858858858,1.332739042842515
0.1087087087087087,1.3327502879214428
0.10882882882882883,1.3327592300813234
0.10894894894894895,1.3327658765210701
0.10906906906906906,1.3327702344624401
0.10918918918918918,1.3327723115053767
0.10930930930930931,1.3327721155606975
0.10942942942942943,1.33276965454842
0.10954954954954954,1.3327649363885337
0.10966966966966966,1.3327579690009987
0.10978978978978979,1.3327487603057426
0.10990990990990991,1.3327373182226592
0.11003003003003002,1.332723650671606
0.11015015015015014,1.3327077655724038
0.11027027027027027,1.3326896708448321
0.11039039039039039,1.3326693744086315
0.1105105105105105,1.3326468841834962
0.11063063063063062,1.3326222080890764
0.11075075075075075,1.3325953540449749
0.11087087087087087,1.3325663299707462
0.110990990990991,1.3325351437858919
0.1111111111111111,1.3325018034098624
0.11123123123123123,1.3324663167620523
0.11135135135135135,1.3324286917618007
0.11147147147147148,1.3323889363283872
0.11159159159159159,1.3323470584070471
0.11171171171171171,1.3323030662149151
0.11183183183183183,1.3322569681310488
0.11195195195195196,1.3322087725365872
0.11207207207207207,1.332158487812595
0.11219219219219219,1.332106122340058
0.11231231231231231,1.332051684499883
0.11243243243243244,1.3319951826728968
0.11255255255255255,1.331936625239841
0.11267267267267267,1.3318760205813738
0.11279279279279279,1.3318133770780656
0.11291291291291292,1.3317487031103985
0.11303303303303303,1.331682007058764
0.11315315315315315,1.3316132973034613
0.11327327327327327,1.331542582224695
0.1133933933933934,1.3314698702025727
0.1135135135135135,1.3313951696171065
0.11363363363363363,1.3313184888482064
0.11375375375375375,1.3312398362756808
0.11387387387387388,1.3311592202792373
0.11399399399399399,1.3310766492384742
0.11411411411411411,1.3309921315520123
0.11423423423423423,1.3309056757518816
0.11435435435435436,1.3308172904269109
0.11447447447447447,1.3307269841660243
0.11459459459459459,1.3306347655580306
0.11471471471471471,1.3305406431916178
0.11483483483483484,1.330444625655355
0.11495495495495495,1.3303467215376885
0.11507507507507507,1.3302469394269398
0.1151951951951952,1.3301452879113047
0.11531531531531532,1.3300417755788523
0.11543543543543543,1.3299364110175198
0.11555555555555555,1.329829202815116
0.11567567567567567,1.329720159559315
0.1157957957957958,1.3296092898376566
0.1159159159159159,1.3294966022375434
0.11603603603603603,1.329382105346241
0.11615615615615615,1.3292658077508732
0.11627627627627628,1.3291477180384241
0.11639639639639639,1.3290278447957329
0.11651651651651651,1.3289061966094937
0.11663663663663663,1.3287827820638192
0.11675675675675676,1.3286576097309848
0.11687687687687688,1.328530688179612
0.11699699699699699,1.3284020259781735
0.11711711711711711,1.328271631694993
0.11723723723723724,1.3281395138982388
0.11735735735735736,1.3280056811559269
0.11747747747747747,1.327870142035917
0.1175975975975976,1.3277329051059115
0.11771771771771772,1.3275939789334534
0.11783783783783784,1.3274533720859252
0.11795795795795795,1.3273110931305465
0.11807807807807807,1.3271671506343738
0.1181981981981982,1.3270215531642975
0.11831831831831832,1.3268743092870396
0.11843843843843843,1.3267254275691553
0.11855855855855855,1.326574916577028
0.11867867867867868,1.3264227848768675
0.1187987987987988,1.3262690410347142
0.11891891891891891,1.3261136936164286
0.11903903903903904,1.3259567511876889
0.11915915915915916,1.3257982222725624
0.11927927927927928,1.3256381152567152
0.11939939939939939,1.325476438496847
0.11951951951951952,1.3253132003494845
0.11963963963963964,1.325148409170978
0.11975975975975976,1.3249820733174986
0.11987987987987987,1.3248142011450386
0.12,1.3246448010094105
